,rowid,kepler_id,koi_name,plnt_disposition,plnt_disp_confidence,flag_nTransitLk,flag_scndEvent,flag_centroidOffset,flag_ephMatch,orbital_period,transit_epoch,impact_parameter,transit_duration,transit_depth,planetary_radius,equ_temp,insolation_flux,transit_sigToNoise,stellar_eff_temp,stellar_surf_gravity,stellar_radius,right_acension,declination,kepler_magnitude
4653,4981,3529290,K03340.01,CANDIDATE,1.0275929481144102,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.3249193325841652,0.42967056070402426,0.047906425089448236,0.0748197722384649,0.31250783080734224,0.0867637913539854,0.2587915914866724,0.04706904041702748,0.33437922926175856,0.6045523304910807,0.31260895343473205,0.11937255162609565,1.1655071478887034,1.4423762507155473,0.39642111242776
4654,4982,9285265,K03410.01,CONFIRMED,1.0590388848427261,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.23686801533139357,0.4221184285333796,0.5826705394258235,0.2651403787141362,0.31061596436645544,0.08275856468642853,0.3793165378536757,0.04744936680229684,0.3315394436967683,0.08298393151102322,0.4013185371210906,0.050550318052986154,0.3220462280474916,0.5340858635947016,0.9299120634931769
4655,4983,6025124,K03411.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.11859411277294553,0.008154819725263204,0.3844720441865566,0.5949508787169014,0.2132512755097011,0.04882628435888663,0.5719201286166319,0.047822413364132,0.2288338657629541,0.6375337747937646,0.2961155790654564,0.10037636950863106,1.4501630813006512,0.6735301708317202,0.07909822808443345
4656,4984,5780930,K03412.01,CONFIRMED,1.082099238443491,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.23494739214331034,0.45126668676811477,0.18588543368481458,0.3480558096474553,0.30935785554622613,0.07776004180531754,0.40294888027857834,0.04750748701865764,0.32727976534928294,1.1218994270455678,0.9738742473688294,0.013756429606955509,0.7294688911809695,0.7713434337922895,0.1581075954310767
4657,4985,5531953,K01681.03,CANDIDATE,0.9647010746577779,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.38748352494946386,0.40418042602357923,0.7661709838522427,0.5693072645331575,0.3096812012710514,0.055458939720360825,0.690081840741145,0.04794901126921933,0.33497085125446485,2.604795903577781,1.2362379181142091,0.20142983011711088,0.16786477131907354,0.8563646984361042,1.1245092089950903
4658,4986,4164393,K03413.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.1441619851487306,0.1445093090522398,0.3999463255243547,0.27037528957006385,1.2206165227082604,0.09343936687273377,0.7160774174085378,0.047968956801717894,2.100855217115926,0.6971540779563087,0.3078965607577964,0.1062932131189889,0.23586530125380278,1.2787889672106003,0.6577686870769671
4659,4987,6277410,K07774.01,CANDIDATE,0.769736266942218,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.35523942855676066,0.4223011442018662,0.5646172111983923,0.6319106489743125,0.311072175789118,0.08580253695377175,0.2847871681540653,0.04715923920494384,0.3384022588121614,0.07304367038244315,0.5859277286970286,0.13945867861915254,0.5751885887481969,0.5917945269456637,0.8070086031761782
4660,4988,9843517,K03480.01,CANDIDATE,1.07371365531594,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.2904943653933276,0.42246757999088597,0.7515981106967857,0.11380820913093098,0.3104431213790034,0.08577049514043131,0.5565591060404452,0.047800573893829426,0.3374556636238313,0.28214111441569173,0.6872441712511577,0.15191519148306373,0.9536259926652628,0.7777765256734472,1.1969344623961786
4661,4989,8812045,K03481.01,CANDIDATE,1.0800028426616037,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.05077733796340868,0.376412840119817,0.47564009350605335,0.8590008382103584,0.31174003168621167,0.07766391636529617,0.28360555103282015,0.04715645748379419,0.3333143096748872,0.2085671232789352,1.6312530258014195,0.230188340617413,0.6247195861679019,0.3349617055763674,0.10543468386664831
4662,4990,7288444,K03482.01,CANDIDATE,0.49301202373303654,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.2513384502591331,0.26208478870928453,0.23617684803265837,0.015360799272971168,0.3112285575396698,0.08333531732655672,0.3793165378536757,0.047448242276725706,0.33307766087780466,0.04386777734545351,0.21517902638211434,0.06674378477607076,0.350804544443529,0.2738443957135318,0.5707120693524271
4663,4991,3101923,K03483.01,CANDIDATE,0.6020246043911986,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.5216417429212595,0.42558153991447883,0.7632038217001343,0.5220519892941673,0.3100057227985124,0.08279060649976899,0.7893376789257359,0.04801334596899957,0.3347342024573824,0.38763590834650546,0.03610810465854459,0.07343916044042303,0.9957444911625041,1.5363383443453613,0.40537765249741725
4664,4992,10881457,K03484.01,CONFIRMED,1.010821781859308,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.5490119743365515,0.09475707012311865,0.785125720262015,0.796080474607476,0.30562585798042446,0.07609386751161387,0.7148958002872927,0.04796818738948501,0.32869965813177804,0.499265412140205,0.4814292126290043,0.012402247407258015,1.4355597142055907,1.2326049516695818,0.622653412700682
4665,4993,5513861,K07731.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.41950974904706523,0.44754290161060833,0.14591020689550283,0.05489129234066527,2.6265237342486025,0.15489556485972658,1.5006363020473263,0.0007587691609622608,2.2052173366293175,1.142403576042542,0.11704465734188246,0.08153589380196534,1.616400942926582,0.8606212978282722,1.9605139586047937
4666,4994,9948002,K03562.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.7400560797828535,0.9780164637037777,0.41928917719660236,1.9850851592049163,0.5425546587364576,0.051528675023418576,0.835420746654296,0.04803400172817463,3.87903427839399,0.7834132399787129,0.22071729623447833,0.10146631438422328,0.3474914219210206,0.8530152985138377,0.0008204289539663085
4667,4995,5264304,K03563.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.9629318071790232,1.568831370620991,0.29162635615976806,0.4628402818834952,1.9547876884570181,0.044191099768454374,1.0055736121135948,0.04807407034984089,1.0530926680330632,0.504131604914526,0.781492024789876,0.16203610818499162,0.7600366163244063,0.9389492201851661,1.067446888133626
4668,4996,10960995,K03564.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.4102404611225463,0.45179794772838294,0.14423256818821115,0.31656392992984134,2.339157570076603,0.023075544777094486,0.04724724291581628,0.04536106363114154,0.15004085836616235,1.044519884643117,0.6189144774355799,0.15658638380703047,1.8325061932058477,1.2733361039991635,0.13177113964886186
4669,4997,9592575,K03565.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.3977916713304754,0.45166119674085886,0.6294814987016928,0.09390823554901266,1.6815311559137585,0.15412656133955563,0.11814427019052409,0.04475068298824038,1.3924470430493985,0.06649320935968125,0.4469121447274125,0.11843831316130234,0.3303160199898963,0.6886013372861435,1.1588929151552019
4670,4998,7898576,K03566.01,FALSE POSITIVE,1.0142965434442481,2.721206002398603,0.6032292634276331,0.528209327653692,0.39541432887157024,0.3284681630220012,0.3843478958383517,0.4189010619341271,0.533474333387013,2.250737211869834,0.08433949188404455,0.1288137081497081,0.04649233635570402,2.540312033298167,0.9546630469349565,0.14767520974196705,0.09025545280670316,0.4805930578037472,0.0348232556356981,0.16158771503635339
4671,4999,11671429,K03567.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.8692733185399576,0.6910848697043854,0.12360019307114702,4.193193697713928,2.536927573406105,0.3240122556706483,0.5317451464942975,0.047763346178869195,1.2769624300731282,2.200346827905558,0.9809428363842339,0.11667836714502204,0.9120075020889065,1.656829929320524,2.4513962316566125
4672,5000,5621333,K03341.01,CANDIDATE,1.0506533017151751,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.11560837200432918,0.3169791567505527,0.1936225743537136,0.4833805315634286,0.3108852231700372,0.0826303974330667,0.5222922095243364,0.04774801711976792,0.32940960452302565,0.10602511468512711,0.29764589822849474,0.05631145525254512,0.029534201228891915,0.834469810109489,0.4156196075238333
4673,5001,5621333,K03341.02,CANDIDATE,0.9500263041845637,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.29499769253610936,0.30614437739460343,0.15970684952600925,0.20824261918407397,0.3119775438186288,0.08471311530019628,0.25052027163795654,0.04703672510324643,0.3342609048632173,0.10602511468512711,0.29764589822849474,0.05631145525254512,0.029534201228891915,0.834469810109489,0.4156196075238333
4674,5002,5392897,K03342.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.060940227068773,3.4085041826932456,0.36474107725183375,2.0589096059712206,2.108700253473854,0.053771601957250434,0.708987714681067,0.047963038246080336,2.3275647647209814,0.5855245741626092,0.39507582528111457,0.1170369554641123,1.4586035584029033,0.915858299302305,1.0454998416484484
4675,5003,3236705,K03343.01,CANDIDATE,0.7969894121067588,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.5324248687842833,0.6336125307924462,0.7606247748105013,0.40527054833924503,0.3060456195213795,0.08019521961919213,0.8306942781693154,0.04803216697592699,0.335917446442795,0.19461343530472275,0.12564356552032738,0.08309295790995425,0.048723771788705426,1.504863540495153,0.4770713376823333
4676,5005,11810124,K03344.01,CANDIDATE,1.0800028426616037,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.29434020004256545,0.32210679921205543,0.6458571882218322,0.31081075814448966,0.31018914800968606,0.08343144276657809,0.3556841954287731,0.04738278305137433,0.33165776809530956,0.2009560207475466,0.10443779847411401,0.08527284766113871,0.5063683747513008,1.7216238136726343,0.6848367110753529
4677,5006,6023859,K03414.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.11660871493685555,0.2834212749425049,0.4257367944206849,0.5393559035415386,0.485010877743914,0.017937976298687965,0.9594905443850347,0.04806744156752683,0.2916751634200512,2.2724444263738115,0.96056294651345,0.18367929928603735,1.5862907934363486,0.6910177763141876,0.8523658325788807
4678,5007,3433668,K03415.01,CONFIRMED,1.082099238443491,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.2549125442338215,0.24169683752989887,0.4399215523136663,0.04787654349163857,0.3121962431088742,0.08378390271332309,0.3166908304276838,0.04726790388644937,0.3400588003917391,0.17706207164475407,0.37068798472100606,0.05164026292857841,0.7394937678206277,1.4571054887713175,0.8843771126148875
4679,5008,2849140,K03416.01,CANDIDATE,0.857784889781503,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.2918108848041482,0.31580492714643915,0.10206640977174156,0.4989125104880694,0.31083466365670087,0.08545007700702675,0.518747358160601,0.04774310471858875,0.33201274129093333,0.16797457644486263,0.6094896920817087,0.14179427478113588,0.2831404057424415,1.611957294587623,0.7572619644764411
4680,5009,3629330,K03418.01,CONFIRMED,0.39028863042053724,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.5555686938535682,0.4280920417863513,0.44636916953774886,1.2583945819868412,0.304307783225773,0.07711920553850843,0.8259678096843349,0.048030273038122975,0.3264514945594941,0.2924971267041479,0.06992073057252222,0.10224484643821775,1.2447826521533703,1.3976096678910908,0.804082330311488
4681,5010,5471289,K03485.01,FALSE POSITIVE,1.0142965434442481,2.721206002398603,0.6032292634276331,1.8929520056396643,2.5286764620621325,0.28486324545978303,0.27927226106522024,0.45668535709628094,3.7720551834429488,0.3085112776485017,0.08093218132602259,0.41594666861227475,0.04753773083796556,0.27344216401300936,0.3305526393610909,0.39978821795805014,0.11563559776692231,1.153918765577101,0.878356712376337,0.45219801833246415
4682,5011,8121328,K03486.01,CANDIDATE,1.082099238443491,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.2082225347351802,0.20614781562129653,0.4657120212099965,1.1239954174144373,0.31134496200060696,0.08423248810008946,0.608550259375231,0.04786733520142106,0.32621484576241155,0.34683548593249486,0.274909812019243,0.1284035234524313,1.406617531793642,0.02603815137196678,0.03886197619494158
4683,5012,9783760,K03487.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.6071086568162062,0.8245616617244872,0.5250300996715559,0.3338377093481742,0.6401933096073366,0.032335628832485995,0.9204971793839454,0.048059865816310755,0.0014254137983390131,0.10856214886225664,0.6801755822357511,0.15051383378587374,0.9974822162305921,0.757430374631376,0.017468776450349124
4684,5013,9528430,K03489.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.611062877389411,0.2828731095963012,0.670358133673346,2.2759135400897756,0.19522256014231432,0.0681904179604552,0.5624671916466709,0.047808445572827374,3.8772594124158712,1.054875896931573,1.1411641874000622,0.09799359784915518,0.12017178952158022,0.637952272297584,0.99118607217609
4685,5014,5529552,K07732.01,FALSE POSITIVE,1.0142965434442481,2.721206002398603,0.6032292634276331,0.528209327653692,2.5286764620621325,0.4194559531431808,0.44802127547733533,0.046228786382156696,0.40352716294974456,0.3126606851499869,0.08740462762079451,0.7030447452068636,0.03536480071597838,0.33355095847196975,0.2669189093529145,0.6000649067278354,0.1399257978515492,0.334240532456926,0.8577152994688765,0.7316570769103998
4686,5015,8882847,K03490.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,0.6032292634276331,1.8929520056396643,0.39541432887157024,0.05865421732573428,0.25597388207189953,0.7816452651900407,0.49273141683438576,0.3112414913686629,0.03034903640537779,0.5565591060404452,0.047800929007167675,0.33000122651573194,0.6451448773251532,0.43430528585964406,0.04120793340505273,0.26848126974746594,0.3756698252604334,0.7490369926229561
4687,5016,9773869,K03568.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.2476521601440719,0.4301878798526214,0.14423256818821115,0.22077914503039128,4.3738840312044465,0.16143209478117937,0.4135834343697845,0.04753311436456826,0.076798055669122,0.5652283007455728,0.2324982779268184,0.09508235154146878,0.23932114659809264,0.7720716446313824,1.7178110323110745
4688,5017,6707942,K03569.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.32422417427975536,0.4521055854932478,0.23617684803265837,0.41297155707341143,0.08744849055145729,0.03982253481021876,0.5683752772528965,0.047817619334065586,0.9636394227358702,1.0775013289458009,0.5977087103893686,0.15316084276945488,0.8293137614377121,0.473167522488903,0.5471241649593167
4689,5018,5023948,K03570.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.407170354599037,0.4290145681566056,0.29162635615976806,0.17670955398410976,1.764777982523323,0.08818450948489914,0.6356925692958911,0.03695594521357897,1.8208996901673034,0.9153390171894487,0.12411324635728692,0.12030679009088902,0.6586902774552518,1.0152202995474222,0.5341336585437962
4690,5019,5113053,K03571.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.39147496592378245,0.42189927364532037,0.1983925528705044,0.09005379075108187,4.6636018006479025,0.20693146972462556,0.498624983231456,0.03971422888290562,1.910234611065955,1.0459962773116198,0.16569890327428524,0.06767802324086407,0.6901125616953204,0.9988005208112276,0.8787022883610942
4691,5020,5817957,K07742.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,2.5286764620621325,3.8724208099908837,3.8094905512753927,0.3741558566280246,2.836950807389129,0.299729207762247,0.07772799999197708,1.063472851054606,0.048079337864358314,0.32183684301638493,0.1377380418992463,0.45869312641974835,0.12762499139843686,1.3501936481642087,0.7701387986816968,0.8077401713923517
4692,5021,11853878,K01833.03,CONFIRMED,1.0800028426616037,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.3623518608566894,0.3556009193134592,0.17041115234701634,0.5940316391478921,0.306437161799077,0.08461698986017491,0.5884627683140637,0.0478434834222017,0.3249132773784577,1.6356488479142985,0.8545341112823873,0.17776245567567953,1.3551503175841406,1.7471545299695335,0.03868425471935467
4693,5022,4743508,K03572.01,CANDIDATE,0.4364093376220676,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.404154311719048,0.41978415360311433,16.45064464315541,0.47021957857718255,0.37871831947407464,4.856967588944824,0.5943359700523115,0.03785568404160025,0.1603240390075642,0.5487375785942309,0.12799976185879622,0.09259104896868654,0.2662895032624708,1.1091654655702912,0.17273895975452852
4694,5023,11810124,K03344.02,CONFIRMED,1.0234001565506343,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.3862383207081902,0.44802318056961354,0.3853734523688979,0.4941832032037715,0.31087111353840846,0.08407227903338718,0.11341780170554357,0.044795131341078424,0.3298829021171907,0.2009560207475466,0.10443779847411401,0.08527284766113871,0.5063683747513008,1.7216238136726343,0.6848367110753529
4695,5024,11303322,K03345.01,CONFIRMED,1.082099238443491,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.011689010661187712,0.03001954648153818,0.07330877872330321,0.18383522373106673,0.3112144479080411,0.08452086442015355,0.6250928990726627,0.047886274579461235,0.3350891756530061,0.8607927823811637,0.21364870721907386,0.09461523230907214,0.5775510403930277,1.4545086736036983,0.23053284883216363
4696,5025,11241912,K03346.01,CONFIRMED,1.0800028426616037,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.2617727741496071,0.32584407069098814,0.46184345087554696,0.08131784505387585,0.31195990677909285,0.084552906233494,0.4242179884609907,0.047557972298246,0.32337506019742135,0.3013767463241013,0.19715533284979822,0.10489185542179887,0.30334686301257835,1.4374728409754218,0.7014850585717357
4697,5026,6043538,K07759.01,CANDIDATE,1.07371365531594,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.35639957219146784,0.42546377057365337,0.09432926910284266,0.15564945847894346,0.31205867420049405,0.08330327551321626,0.27884419867986177,0.04304312050124906,0.3348525268559236,0.7250614539047335,0.6958430794295983,0.0019227423862398696,0.01925441943082862,0.693889919459691,0.4390297904413567
4698,5027,8824737,K03347.01,CANDIDATE,0.9982434071679815,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.2793666398021182,0.3204611458642256,0.30542299879027446,0.4634362245162169,0.3091685513218738,0.08468107348685583,0.5518326375554647,0.04779418185374086,0.33023787531281446,0.20476157201324088,0.6283392627894532,0.14412987094311924,0.4211144910465188,0.32894796508300617,0.8552921054435707
4699,5028,9349757,K03348.01,CONFIRMED,0.9563154915302267,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.007884071937877482,0.4286239722825409,0.47564009350605335,0.15564945847894346,0.3085524307407522,0.08240610473968352,0.6865369893774096,0.047945933620287796,0.32964625332010816,0.15909495682490926,0.022796803803159894,0.09570517718466436,0.5444196379597309,0.569103809829628,0.6789841653459727
4700,5029,11519134,K03419.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.24767534290692364,0.29190855802777804,0.8899652345546274,0.28150603464279456,0.5740191372685471,0.3911078128055612,0.5140208896756205,0.04773399014290692,0.42798487053958345,0.8722094361782466,0.929106516937937,0.043652060480342474,1.0345019670229016,1.568748097840787,0.919492386991174
4701,5030,7289338,K03420.02,CANDIDATE,1.0171109692049713,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.2839914649234585,0.2614329007697741,0.2435258734390822,0.23584518639596738,0.310747654261657,0.08227793748632169,0.22452469497056365,0.04693415653404758,0.3360357708413362,0.1643769007591064,0.4531548565673886,0.03451255774070046,0.402598347490735,0.2751866716937078,0.9299120634931769
4702,5031,5004909,K03421.01,FALSE POSITIVE,0.7312831128894034,0.36743815253174383,0.6032292634276331,1.8929520056396643,0.39541432887157024,0.040771182483214874,0.11947228844681752,0.08143403465467758,0.9369777119952909,0.31173180106776155,0.08400819540670627,0.5801914484653479,0.0478323565376031,0.32834468493615426,0.7681910349159357,0.1397807435511363,0.05366444626896397,0.4531266268288771,1.0121872053850673,0.28010176605631504
4703,5032,6278670,K07775.01,CANDIDATE,0.1827454480136511,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.6094854480281899,0.41723377193243344,0.5775124456465573,0.48879455745440625,0.3093896022173908,0.07836883625878618,0.7479810796821563,0.0479902636020131,0.34100539558006915,0.7311961637676193,1.1788633288155512,0.03275261172442018,0.4932010607489819,0.6115415517025982,0.495914389827234
4704,5033,5898983,K03422.01,FALSE POSITIVE,0.24911208305522337,0.36743815253174383,0.6032292634276331,1.8929520056396643,0.39541432887157024,0.03493776031753552,0.4145458599182975,0.16486494330527526,0.02695591881763239,0.3096812012710514,0.047768904518651616,0.5884278844460858,0.03797298981433662,0.3426619371596468,2.740735107634149,2.733952912204473,0.8483427914890077,1.1755836146551866,0.7525152173401669,0.8170728367270085
4705,5034,7703955,K01707.02,CONFIRMED,1.0716172595340525,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,2.6346091453728393,0.11408336533300371,0.4347634585344003,0.7781711519698798,0.30109901783287046,0.07599774207159252,1.0055736121135948,0.04807407034984089,0.32739808974782414,0.12758990519072816,0.13118183537269137,0.11034157979976005,1.2399847761108336,0.12557132396007742,0.7338517815589177
4706,5035,8552719,K01792.02,FALSE POSITIVE,1.0142965434442481,2.721206002398603,0.6032292634276331,0.528209327653692,0.39541432887157024,0.4103826219164408,0.4363520657035952,0.1493906619674772,0.416497928438954,0.3127547493608452,0.08698808404736859,0.5151676229288878,0.039411021277593626,0.2818431963094389,0.10201168783949474,0.16181238777277593,0.0997535438654355,0.6512130075499112,0.22436088432709134,1.5786353497626926
4707,5036,12164634,K03491.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.6023965811310593,0.8058637005859484,0.3612606221798595,1.0379355750054573,0.2877313176672753,0.06375776937553869,0.690081840741145,0.04794865615588107,0.14825495035635564,1.4823661557778998,0.20339804468977218,0.03840521801067274,0.4668010172246973,1.9218837863667724,0.46665166118033036
4708,5037,5193077,K03492.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,1.8929520056396643,0.39541432887157024,0.17101336837209655,0.19400545020176949,0.11625116766472329,0.3458369555153637,0.3121492110034451,0.08464903167351537,0.45139518224962866,0.04761698029795243,0.3327226876821809,0.28361750708419453,0.22696000807445438,0.0500831988205895,0.31000091461945584,0.9596644485589757,0.9421710016925252
4709,5038,5617259,K07733.01,FALSE POSITIVE,0.7228975297618524,2.721206002398603,0.6032292634276331,0.528209327653692,0.39541432887157024,0.41612911002493524,0.43820013856977325,0.5194838906298146,0.04764512689490343,0.3110804064075681,0.07497240404469795,3.224615681943971,0.2653208488533025,0.3426619371596468,2.5136705487810556,1.5087308162010802,0.23361388165498864,0.23557343167439349,0.8102580596454976,1.7981058146144753
4710,5039,8880123,K03493.01,CANDIDATE,1.0779064468797157,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.11074472921625782,0.2103927075972284,0.45500771838898924,0.2993741281806919,0.3092731977564537,0.08295081556647126,0.7219855030147635,0.04797321816177694,0.33059284850843823,0.20877499885887327,0.15709999509584033,0.09679512206025656,0.47212123990331417,0.357070270252939,0.6621580963740029
4711,5040,9474756,K03495.01,CANDIDATE,0.922773159020023,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.22509751779263634,0.18124479574290803,0.39220918485545553,0.12107334970904791,0.31161657240946017,0.08394411178002537,0.45966650209834453,0.04763455840819597,0.33650906843550127,0.14788617860776443,0.01572821478775753,0.08636279253673092,0.7240400204020252,0.614134019319615,0.5977800933508128
4712,5041,10068919,K03573.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.07435725460720435,0.07592171719328963,0.8719119063271961,0.2667031077901265,0.29014510692466094,0.16694328667573763,0.6120951107389664,0.0478720700459311,0.15523608987029003,0.9128019830123192,0.02903951564313595,0.07748752712119418,0.5900963617419366,0.8852196544731797,0.4695779340450218
4713,5042,7353970,K03574.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,1.8929520056396643,0.39541432887157024,1.8612250537938342,0.03531200815724828,0.6836414833839861,0.7302439027167021,0.1563152509260645,0.04422314158179482,1.0197530175685363,0.04807560917430666,0.20044705214473932,0.34429845175536533,0.43041877035813475,0.13167335807920802,0.640080756041767,0.24422940861319764,0.40812620388652177
4714,5043,12316447,K03575.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.2216203217998538,0.31019597178039526,2.799749456327874,0.034303473977798565,2.807362179623617,0.8168794284735279,0.46793782194706046,0.04765024258063549,1.6998538304595938,0.6108949159339045,0.300827971742392,0.104736149011,0.8413966838235457,1.995538024196457,1.3088643994705864
4715,5044,5823557,K07743.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,0.6032292634276331,0.528209327653692,2.5286764620621325,0.4004816647307081,0.42310491995300065,0.07717734905775288,0.1260119068574346,0.312833528137439,0.08673174954064494,0.6144234611134788,0.03740048792751582,0.3360357708413362,0.8963112608609772,0.10208160213564725,0.07234921556483079,1.5757868027412554,0.7715487850896495,0.3100960629193922
4716,5045,10491554,K03576.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.16550079144003801,0.29733245965753957,0.020438317485826536,0.47190588590889787,3.513314082114895,0.24432426589293657,0.3627738981562439,0.04740408985166954,0.012311258464134974,0.4535987969518734,0.5945266368754714,0.0243916410387726,1.4259882344460457,1.066118052345564,0.5121866120586185
4717,5046,9785454,K03577.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,1.7005913893435851,1.3862880090713519,0.34449681739724475,1.5827276602662832,0.26597060473408685,0.014541544084599735,1.0244794860535167,0.04807608265875766,1.7326296888555226,0.44451130175198195,0.45869312641974835,0.14599834787270594,1.0976014406614323,0.7568398509005899,0.18134005687301324
4718,5047,8636333,K03349.01,CONFIRMED,1.012918177641196,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.5198355185215118,0.6849222079272337,0.7786781030379324,0.5220519892941673,0.3069110102612755,0.08227793748632169,0.8283310439268252,0.048031338378137736,0.32420333098721016,0.7047651804876973,0.39978821795805014,0.11828260675050342,0.8064725877351975,0.2600445572679195,0.7126363032899121
4719,5048,7136958,K03350.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.09346492622072232,0.3334256971539012,14.96382411128198,0.28977599916358726,0.5265637428905525,3.701283465381291,0.6499068586188105,0.047911842739815476,1.152485162807722,0.11617325139364525,0.22542968891141393,0.12030679009088902,1.013633174218224,0.3119417789035971,0.898454630197754
4720,5049,1995732,K03351.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.4643103509325487,0.32142103526803634,0.4850548728822441,1.0716463088551629,0.8223251378816521,0.04403089070175208,0.9216787965051905,0.04805998418742351,1.1258621731359384,0.4216779941578161,0.5906401213739642,0.14381845812152144,1.2269748106361287,1.7734549898910539,0.9913637936516756
